Year,Country / territory of asylum/residence,Origin,Refugees (incl. refugee-like situations)
2013,Azerbaijan,Syrian Arab Rep.,9
2013,Belgium,Syrian Arab Rep.,1987
2013,Benin,Syrian Arab Rep.,1
2013,Bulgaria,Syrian Arab Rep.,2104
2013,Bosnia and Herzegovina,Syrian Arab Rep.,48
2013,Belarus,Syrian Arab Rep.,35
2013,Bolivia (Plurinational State of),Syrian Arab Rep.,3
2013,Brazil,Syrian Arab Rep.,333
2013,Barbados,Syrian Arab Rep.,1
2013,Canada,Syrian Arab Rep.,592
2013,Switzerland,Syrian Arab Rep.,2012
2013,Chile,Syrian Arab Rep.,5
2013,China,Syrian Arab Rep.,
2013,Côte d'Ivoire,Syrian Arab Rep.,2
2013,Cameroon,Syrian Arab Rep.,1
2013,Dem. Rep. of the Congo,Syrian Arab Rep.,
2013,Colombia,Syrian Arab Rep.,2
2013,Costa Rica,Syrian Arab Rep.,1
2013,Cuba,Syrian Arab Rep.,24
2013,Curaçao,Syrian Arab Rep.,1
2013,Cyprus,Syrian Arab Rep.,316
2013,Czech Rep.,Syrian Arab Rep.,149
2013,Germany,Syrian Arab Rep.,21253
2013,Djibouti,Syrian Arab Rep.,
2013,Denmark,Syrian Arab Rep.,3271
2013,Dominican Rep.,Syrian Arab Rep.,3
2013,Algeria,Syrian Arab Rep.,
2013,Ecuador,Syrian Arab Rep.,11
2013,Egypt,Syrian Arab Rep.,131659
2013,Spain,Syrian Arab Rep.,180
2013,Estonia,Syrian Arab Rep.,2
2013,Finland,Syrian Arab Rep.,352
2013,France,Syrian Arab Rep.,1474
2013,United Kingdom,Syrian Arab Rep.,3169
2013,Georgia,Syrian Arab Rep.,516
2013,Ghana,Syrian Arab Rep.,1
2013,Greece,Syrian Arab Rep.,195
2013,"China, Hong Kong SAR",Syrian Arab Rep.,
2013,Croatia,Syrian Arab Rep.,22
2013,Hungary,Syrian Arab Rep.,141
2013,Indonesia,Syrian Arab Rep.,36
2013,India,Syrian Arab Rep.,18
2013,Ireland,Syrian Arab Rep.,71
2013,Iraq,Syrian Arab Rep.,212809
2013,Iceland,Syrian Arab Rep.,7
2013,Israel,Syrian Arab Rep.,1
2013,Italy,Syrian Arab Rep.,840
2013,Jamaica,Syrian Arab Rep.,2
2013,Jordan,Syrian Arab Rep.,585304
2013,Japan,Syrian Arab Rep.,26
2013,Kazakhstan,Syrian Arab Rep.,7
2013,Kyrgyzstan,Syrian Arab Rep.,14
2013,Cambodia,Syrian Arab Rep.,
2013,Rep. of Korea,Syrian Arab Rep.,
2013,Kuwait,Syrian Arab Rep.,13
2013,Lebanon,Syrian Arab Rep.,851284
2013,Liberia,Syrian Arab Rep.,
2013,Libya,Syrian Arab Rep.,16796
2013,Saint Lucia,Syrian Arab Rep.,1
2013,Lithuania,Syrian Arab Rep.,18
2013,Luxembourg,Syrian Arab Rep.,5
2013,Latvia,Syrian Arab Rep.,33
2013,"China, Macao SAR",Syrian Arab Rep.,
2013,Morocco,Syrian Arab Rep.,856
2013,Rep. of Moldova,Syrian Arab Rep.,139
2013,Mexico,Syrian Arab Rep.,13
2013,The former Yugoslav Republic of Macedonia,Syrian Arab Rep.,
2013,Malta,Syrian Arab Rep.,776
2013,Montenegro,Syrian Arab Rep.,
2013,Mongolia,Syrian Arab Rep.,
2013,Mauritania,Syrian Arab Rep.,5
2013,Malaysia,Syrian Arab Rep.,101
2013,Niger,Syrian Arab Rep.,6
2013,Nigeria,Syrian Arab Rep.,9
2013,Netherlands,Syrian Arab Rep.,3404
2013,Norway,Syrian Arab Rep.,1311
2013,New Zealand,Syrian Arab Rep.,43
2013,Oman,Syrian Arab Rep.,7
2013,Pakistan,Syrian Arab Rep.,13
2013,Peru,Syrian Arab Rep.,3
2013,Philippines,Syrian Arab Rep.,7
2013,Poland,Syrian Arab Rep.,108
2013,Portugal,Syrian Arab Rep.,14
2013,Qatar,Syrian Arab Rep.,8
2013,Romania,Syrian Arab Rep.,932
2013,Russian Federation,Syrian Arab Rep.,1163
2013,Saudi Arabia,Syrian Arab Rep.,14
2013,Sudan,Syrian Arab Rep.,84
2013,Senegal,Syrian Arab Rep.,
2013,Somalia,Syrian Arab Rep.,
2013,Serbia and Kosovo (S/RES/1244 (1999)),Syrian Arab Rep.,3
2013,South Sudan,Syrian Arab Rep.,
2013,Slovakia,Syrian Arab Rep.,26
2013,Slovenia,Syrian Arab Rep.,9
2013,Sweden,Syrian Arab Rep.,17984
2013,Syrian Arab Rep.,Syrian Arab Rep.,
2013,Chad,Syrian Arab Rep.,15
2013,Togo,Syrian Arab Rep.,
2013,Thailand,Syrian Arab Rep.,44
2013,Trinidad and Tobago,Syrian Arab Rep.,1
2013,Tunisia,Syrian Arab Rep.,164
2013,Turkey,Syrian Arab Rep.,585601
2013,United Rep. of Tanzania,Syrian Arab Rep.,
2013,Uganda,Syrian Arab Rep.,
2013,Ukraine,Syrian Arab Rep.,167
2013,Uruguay,Syrian Arab Rep.,
2013,United States,Syrian Arab Rep.,3802
2013,Yemen,Syrian Arab Rep.,54
2013,South Africa,Syrian Arab Rep.,8
2013,Zambia,Syrian Arab Rep.,
2014,Albania,Syrian Arab Rep.,*
2014,United Arab Emirates,Syrian Arab Rep.,28
2014,Argentina,Syrian Arab Rep.,233
2014,Armenia,Syrian Arab Rep.,14994
2014,Australia,Syrian Arab Rep.,302
2014,Austria,Syrian Arab Rep.,2748
2014,Azerbaijan,Syrian Arab Rep.,7
2014,Belgium,Syrian Arab Rep.,2620
2014,Bulgaria,Syrian Arab Rep.,8501
2014,Bosnia and Herzegovina,Syrian Arab Rep.,25
2014,Belarus,Syrian Arab Rep.,72
2014,Bolivia (Plurinational State of),Syrian Arab Rep.,6
2014,Brazil,Syrian Arab Rep.,1739
2014,Barbados,Syrian Arab Rep.,*
2014,Central African Rep.,Syrian Arab Rep.,
2014,Canada,Syrian Arab Rep.,705
2014,Switzerland,Syrian Arab Rep.,5161
2014,Chile,Syrian Arab Rep.,6
2014,China,Syrian Arab Rep.,5
2014,Côte d'Ivoire,Syrian Arab Rep.,*
2014,Cameroon,Syrian Arab Rep.,*
2014,Dem. Rep. of the Congo,Syrian Arab Rep.,
2014,Colombia,Syrian Arab Rep.,*
2014,Costa Rica,Syrian Arab Rep.,5
2014,Cuba,Syrian Arab Rep.,20
2014,Curaçao,Syrian Arab Rep.,*
2014,Cyprus,Syrian Arab Rep.,1451
2014,Czech Rep.,Syrian Arab Rep.,236
2014,Germany,Syrian Arab Rep.,40994
2014,Djibouti,Syrian Arab Rep.,
2014,Denmark,Syrian Arab Rep.,7253
2014,Dominican Rep.,Syrian Arab Rep.,*
2014,Algeria,Syrian Arab Rep.,
2014,Ecuador,Syrian Arab Rep.,13
2014,Egypt,Syrian Arab Rep.,138381
2014,Spain,Syrian Arab Rep.,1336
2014,Estonia,Syrian Arab Rep.,6
2014,Ethiopia,Syrian Arab Rep.,
2014,Finland,Syrian Arab Rep.,438
2014,France,Syrian Arab Rep.,2882
2014,Gabon,Syrian Arab Rep.,
2014,United Kingdom,Syrian Arab Rep.,4572
2014,Georgia,Syrian Arab Rep.,471
2014,Ghana,Syrian Arab Rep.,5
2014,Greece,Syrian Arab Rep.,3913
2014,"China, Hong Kong SAR",Syrian Arab Rep.,
2014,Croatia,Syrian Arab Rep.,22
2014,Hungary,Syrian Arab Rep.,334
2014,Indonesia,Syrian Arab Rep.,43
2014,India,Syrian Arab Rep.,27
2014,Ireland,Syrian Arab Rep.,176
2014,Iraq,Syrian Arab Rep.,234196
2014,Iceland,Syrian Arab Rep.,7
2014,Israel,Syrian Arab Rep.,*
2014,Italy,Syrian Arab Rep.,1144
2014,Jamaica,Syrian Arab Rep.,*
2014,Jordan,Syrian Arab Rep.,623112
2014,Japan,Syrian Arab Rep.,41
2014,Kazakhstan,Syrian Arab Rep.,14
2014,Kenya,Syrian Arab Rep.,
2014,Kyrgyzstan,Syrian Arab Rep.,56
2014,Cambodia,Syrian Arab Rep.,
2014,Rep. of Korea,Syrian Arab Rep.,503
2014,Kuwait,Syrian Arab Rep.,15
2014,Lebanon,Syrian Arab Rep.,1147494
2014,Liberia,Syrian Arab Rep.,6
2014,Libya,Syrian Arab Rep.,18653
2014,Saint Lucia,Syrian Arab Rep.,*
2014,Liechtenstein,Syrian Arab Rep.,5
2014,Sri Lanka,Syrian Arab Rep.,*
2014,Lithuania,Syrian Arab Rep.,20
2014,Luxembourg,Syrian Arab Rep.,59
2014,Latvia,Syrian Arab Rep.,52
2014,"China, Macao SAR",Syrian Arab Rep.,
2014,Morocco,Syrian Arab Rep.,647
2014,Rep. of Moldova,Syrian Arab Rep.,186
2014,Mexico,Syrian Arab Rep.,13
2014,The former Yugoslav Republic of Macedonia,Syrian Arab Rep.,11
2014,Mali,Syrian Arab Rep.,16
2014,Malta,Syrian Arab Rep.,1047
2014,Montenegro,Syrian Arab Rep.,
2014,Mongolia,Syrian Arab Rep.,*
2014,Mauritania,Syrian Arab Rep.,41
2014,Malaysia,Syrian Arab Rep.,447
2014,Niger,Syrian Arab Rep.,6
2014,Nigeria,Syrian Arab Rep.,11
2014,Netherlands,Syrian Arab Rep.,8692
2014,Norway,Syrian Arab Rep.,2568
2014,Nauru,Syrian Arab Rep.,
2014,New Zealand,Syrian Arab Rep.,48
2014,Oman,Syrian Arab Rep.,7
2014,Pakistan,Syrian Arab Rep.,16
2014,Peru,Syrian Arab Rep.,20
2014,Philippines,Syrian Arab Rep.,19
2014,Papua New Guinea,Syrian Arab Rep.,*
2014,Poland,Syrian Arab Rep.,240
2014,Portugal,Syrian Arab Rep.,15
2014,Paraguay,Syrian Arab Rep.,7
2014,Qatar,Syrian Arab Rep.,14
2014,Romania,Syrian Arab Rep.,1278
2014,Russian Federation,Syrian Arab Rep.,1927
2014,Saudi Arabia,Syrian Arab Rep.,18
2014,Sudan,Syrian Arab Rep.,797
2014,Senegal,Syrian Arab Rep.,
2014,Somalia,Syrian Arab Rep.,
2014,Serbia and Kosovo (S/RES/1244 (1999)),Syrian Arab Rep.,6
2014,South Sudan,Syrian Arab Rep.,
2014,Slovakia,Syrian Arab Rep.,40
2014,Slovenia,Syrian Arab Rep.,20
2014,Sweden,Syrian Arab Rep.,34285
2014,Syrian Arab Rep.,Syrian Arab Rep.,
2014,Chad,Syrian Arab Rep.,15
2014,Togo,Syrian Arab Rep.,
2014,Thailand,Syrian Arab Rep.,82
2014,Trinidad and Tobago,Syrian Arab Rep.,8
2014,Tunisia,Syrian Arab Rep.,558
2014,Turkey,Syrian Arab Rep.,1557899
2014,Uganda,Syrian Arab Rep.,*
2014,Ukraine,Syrian Arab Rep.,341
2014,Uruguay,Syrian Arab Rep.,48
2014,United States,Syrian Arab Rep.,4750
2014,Venezuela (Bolivarian Republic of),Syrian Arab Rep.,
2014,Yemen,Syrian Arab Rep.,2276
2014,South Africa,Syrian Arab Rep.,28
2014,Zambia,Syrian Arab Rep.,*
